Selection treatment,Line,Maternal age,Maternal ID,Emergence success
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,0
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong11,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,0
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,0
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
Long-life,BlackLong,1,BlackLong12,1
