Selection treatment,Line,Maternal age,Maternal.ID,Sex,Development time,Lifespan
Short-life,GreenShort,2,GreenShort6,F,23,27
Short-life,GreenShort,2,GreenShort6,F,23,28
Short-life,GreenShort,2,GreenShort6,M,22,15
Short-life,GreenShort,2,GreenShort6,M,23,20
Short-life,GreenShort,2,GreenShort6,M,23,18
Short-life,GreenShort,2,GreenShort6,M,23,21
Short-life,GreenShort,2,GreenShort6,F,23,31
Short-life,GreenShort,2,GreenShort6,F,23,22
Short-life,GreenShort,2,GreenShort6,F,23,24
Short-life,GreenShort,2,GreenShort6,F,23,31
Short-life,GreenShort,2,GreenShort6,F,22,27
Short-life,GreenShort,2,GreenShort6,F,23,31
Short-life,GreenShort,2,GreenShort7,F,22,34
Short-life,GreenShort,2,GreenShort7,F,24,32
Short-life,GreenShort,2,GreenShort7,F,23,31
Short-life,GreenShort,2,GreenShort7,F,22,22
Short-life,GreenShort,2,GreenShort7,F,23,27
Short-life,GreenShort,2,GreenShort7,M,22,20
Short-life,GreenShort,2,GreenShort7,F,22,36
Short-life,GreenShort,2,GreenShort7,F,23,27
Short-life,GreenShort,2,GreenShort7,M,22,15
Short-life,GreenShort,2,GreenShort7,F,23,25
Short-life,GreenShort,2,GreenShort7,M,23,18
Short-life,GreenShort,2,GreenShort7,M,22,17
Short-life,GreenShort,2,GreenShort7,F,22,22
Short-life,GreenShort,2,GreenShort8,M,22,13
Short-life,GreenShort,2,GreenShort8,M,22,14
Short-life,GreenShort,2,GreenShort8,F,22,25
Short-life,GreenShort,2,GreenShort8,F,22,29
Short-life,GreenShort,2,GreenShort8,F,23,18
Short-life,GreenShort,2,GreenShort8,M,22,14
Short-life,GreenShort,2,GreenShort8,F,23,25
Short-life,GreenShort,2,GreenShort8,F,23,22
Short-life,GreenShort,2,GreenShort8,M,22,14
Short-life,GreenShort,2,GreenShort8,F,22,26
Short-life,GreenShort,2,GreenShort8,F,24,26
Short-life,GreenShort,2,GreenShort8,F,22,22
Short-life,GreenShort,2,GreenShort8,M,23,16
Short-life,GreenShort,2,GreenShort8,M,22,17
Short-life,GreenShort,2,GreenShort8,M,22,13
Short-life,GreenShort,2,GreenShort8,M,22,13
Short-life,GreenShort,2,GreenShort8,M,22,16
Short-life,GreenShort,2,GreenShort9,F,25,26
Short-life,GreenShort,2,GreenShort9,M,22,16
Short-life,GreenShort,2,GreenShort9,F,23,21
Short-life,GreenShort,2,GreenShort9,F,21,24
Short-life,GreenShort,2,GreenShort9,F,22,22
Short-life,GreenShort,2,GreenShort9,M,22,17
Short-life,GreenShort,2,GreenShort9,M,26,16
Short-life,GreenShort,2,GreenShort9,F,23,27
Short-life,GreenShort,2,GreenShort9,F,21,21
Short-life,GreenShort,2,GreenShort9,M,22,18
Short-life,GreenShort,2,GreenShort9,M,22,15
Short-life,GreenShort,2,GreenShort9,M,22,20
Short-life,GreenShort,2,GreenShort9,F,22,28
Short-life,GreenShort,2,GreenShort9,M,22,20
Short-life,GreenShort,2,GreenShort9,F,23,33
Short-life,GreenShort,2,GreenShort9,M,24,13
Short-life,GreenShort,2,GreenShort9,M,22,13
Short-life,GreenShort,2,GreenShort10,M,22,16
Short-life,GreenShort,2,GreenShort10,M,22,13
Short-life,GreenShort,2,GreenShort10,M,22,16
Short-life,GreenShort,2,GreenShort10,F,22,31
Short-life,GreenShort,2,GreenShort10,M,22,14
Short-life,GreenShort,2,GreenShort10,F,22,24
Short-life,GreenShort,2,GreenShort10,M,22,16
Short-life,GreenShort,2,GreenShort10,M,27,10
Short-life,GreenShort,2,GreenShort10,M,21,17
Short-life,GreenShort,2,GreenShort10,M,23,16
Short-life,GreenShort,2,GreenShort10,F,22,32
Short-life,GreenShort,2,GreenShort10,M,26,15
Short-life,GreenShort,2,GreenShort10,M,22,14
Short-life,GreenShort,2,GreenShort11,F,23,30
Short-life,GreenShort,2,GreenShort11,M,23,12
Short-life,GreenShort,2,GreenShort11,M,22,12
Short-life,GreenShort,2,GreenShort11,F,22,27
Short-life,GreenShort,2,GreenShort11,F,22,27
Short-life,GreenShort,2,GreenShort11,F,23,29
Short-life,GreenShort,2,GreenShort11,M,23,15
Short-life,GreenShort,2,GreenShort11,M,23,14
Short-life,GreenShort,2,GreenShort11,M,22,13
Short-life,GreenShort,2,GreenShort11,F,23,29
Short-life,GreenShort,2,GreenShort11,M,22,15
Short-life,GreenShort,2,GreenShort11,M,22,16
Short-life,GreenShort,2,GreenShort11,F,22,13
Short-life,GreenShort,2,GreenShort11,F,22,30
Short-life,GreenShort,2,GreenShort11,M,22,16
Short-life,GreenShort,2,GreenShort11,F,22,30
Short-life,GreenShort,2,GreenShort12,F,23,21
Short-life,GreenShort,2,GreenShort12,M,22,13
Short-life,GreenShort,2,GreenShort12,F,23,22
Short-life,GreenShort,2,GreenShort12,M,22,17
Short-life,GreenShort,2,GreenShort12,M,23,19
Short-life,GreenShort,2,GreenShort12,F,23,21
Short-life,GreenShort,2,GreenShort12,M,23,15
Short-life,GreenShort,2,GreenShort12,M,22,10
Short-life,GreenShort,2,GreenShort12,M,22,13
Short-life,GreenShort,2,GreenShort12,M,23,22
Short-life,GreenShort,2,GreenShort12,M,23,14
Short-life,GreenShort,2,GreenShort12,M,22,19
Short-life,GreenShort,2,GreenShort12,F,22,25
Short-life,GreenShort,2,GreenShort12,F,24,21
Short-life,GreenShort,2,GreenShort12,F,23,22
Short-life,GreenShort,2,GreenShort12,M,22,23
Short-life,GreenShort,2,GreenShort12,F,22,19
Short-life,GreenShort,2,GreenShort12,M,22,17
Short-life,GreenShort,2,GreenShort12,M,23,15
Short-life,GreenShort,2,GreenShort12,F,23,20
Short-life,GreenShort,2,GreenShort12,F,23,23
Short-life,GreenShort,2,GreenShort13,M,27,17
Short-life,GreenShort,2,GreenShort13,M,25,13
Short-life,GreenShort,2,GreenShort13,F,23,23
Short-life,GreenShort,2,GreenShort13,M,26,15
Short-life,GreenShort,2,GreenShort13,M,23,15
Short-life,GreenShort,2,GreenShort13,M,22,14
Short-life,GreenShort,2,GreenShort13,F,23,22
Short-life,GreenShort,2,GreenShort13,F,23,19
Short-life,GreenShort,2,GreenShort13,F,23,29
Short-life,GreenShort,2,GreenShort13,M,23,17
Short-life,GreenShort,2,GreenShort13,M,23,13
Short-life,GreenShort,2,GreenShort13,M,22,16
Short-life,GreenShort,2,GreenShort13,M,22,15
Short-life,GreenShort,2,GreenShort13,F,23,19
Short-life,GreenShort,2,GreenShort13,F,23,27
Short-life,GreenShort,2,GreenShort13,M,23,16
Short-life,GreenShort,2,GreenShort13,F,22,19
Short-life,GreenShort,2,GreenShort13,F,23,22
Short-life,GreenShort,2,GreenShort13,F,22,28
Short-life,GreenShort,2,GreenShort13,M,23,14
Short-life,GreenShort,2,GreenShort13,F,27,24
Short-life,GreenShort,2,GreenShort13,M,23,16
Short-life,GreenShort,2,GreenShort13,M,22,13
Short-life,GreenShort,2,GreenShort13,F,23,25
Short-life,GreenShort,2,GreenShort14,F,22,23
Short-life,GreenShort,2,GreenShort14,M,22,15
Short-life,GreenShort,2,GreenShort14,F,23,26
Short-life,GreenShort,2,GreenShort14,F,22,24
Short-life,GreenShort,2,GreenShort14,M,22,13
Short-life,GreenShort,2,GreenShort14,F,22,23
Short-life,GreenShort,2,GreenShort14,M,21,16
Short-life,GreenShort,2,GreenShort14,M,22,19
Short-life,GreenShort,2,GreenShort14,F,22,18
Short-life,GreenShort,2,GreenShort14,F,22,23
Short-life,GreenShort,2,GreenShort14,F,22,22
Short-life,GreenShort,2,GreenShort14,F,23,22
Short-life,GreenShort,2,GreenShort14,F,21,26
Short-life,GreenShort,2,GreenShort14,F,22,24
Short-life,GreenShort,2,GreenShort14,M,22,16
Short-life,GreenShort,2,GreenShort14,M,22,16
Short-life,GreenShort,2,GreenShort14,M,21,15
Short-life,GreenShort,2,GreenShort14,F,23,29
Short-life,GreenShort,2,GreenShort15,F,22,24
Short-life,GreenShort,2,GreenShort15,F,22,22
Short-life,GreenShort,2,GreenShort15,F,23,29
Short-life,GreenShort,2,GreenShort15,M,22,17
Short-life,GreenShort,2,GreenShort15,M,22,14
Short-life,GreenShort,2,GreenShort15,F,22,26
Short-life,GreenShort,2,GreenShort15,M,23,19
Short-life,GreenShort,2,GreenShort15,F,23,23
Short-life,GreenShort,2,GreenShort15,M,22,12
Short-life,GreenShort,2,GreenShort15,F,22,24
Short-life,GreenShort,2,GreenShort15,F,23,23
Short-life,GreenShort,2,GreenShort15,M,22,12
Short-life,GreenShort,2,GreenShort15,M,21,13
Short-life,GreenShort,2,GreenShort15,F,23,20
Short-life,GreenShort,2,GreenShort15,M,23,24
Short-life,GreenShort,2,GreenShort15,M,23,17
Short-life,GreenShort,2,GreenShort15,M,23,20
Short-life,GreenShort,2,GreenShort15,M,21,14
Short-life,GreenShort,2,GreenShort16,M,23,17
Short-life,GreenShort,2,GreenShort16,M,22,16
Short-life,GreenShort,2,GreenShort16,F,24,26
Short-life,GreenShort,2,GreenShort16,F,23,22
Short-life,GreenShort,2,GreenShort16,M,23,21
Short-life,GreenShort,2,GreenShort16,M,22,13
Short-life,GreenShort,2,GreenShort16,F,24,24
Short-life,GreenShort,2,GreenShort16,M,22,20
Short-life,GreenShort,2,GreenShort16,M,23,14
Short-life,GreenShort,2,GreenShort16,M,22,16
Short-life,GreenShort,2,GreenShort16,M,22,17
Short-life,GreenShort,2,GreenShort16,F,23,23
Short-life,GreenShort,2,GreenShort16,M,22,15
Short-life,GreenShort,2,GreenShort16,F,23,31
Short-life,GreenShort,2,GreenShort16,M,23,15
Short-life,GreenShort,2,GreenShort16,M,23,15
Short-life,GreenShort,2,GreenShort17,M,22,20
Short-life,GreenShort,2,GreenShort17,F,23,21
Short-life,GreenShort,2,GreenShort17,M,23,20
Short-life,GreenShort,2,GreenShort17,F,23,22
Short-life,GreenShort,2,GreenShort17,M,23,16
Short-life,GreenShort,2,GreenShort17,M,23,19
Short-life,GreenShort,2,GreenShort17,M,23,19
Short-life,GreenShort,2,GreenShort17,F,23,24
Short-life,GreenShort,2,GreenShort17,M,23,12
Short-life,GreenShort,2,GreenShort17,M,23,17
Short-life,GreenShort,2,GreenShort17,M,23,21
Short-life,GreenShort,2,GreenShort17,F,24,23
Short-life,GreenShort,2,GreenShort17,F,24,24
Short-life,GreenShort,2,GreenShort17,F,24,20
Short-life,GreenShort,2,GreenShort17,M,22,16
Short-life,GreenShort,2,GreenShort18,M,22,16
Short-life,GreenShort,2,GreenShort18,F,25,28
Short-life,GreenShort,2,GreenShort18,F,22,23
Short-life,GreenShort,2,GreenShort18,F,23,24
Short-life,GreenShort,2,GreenShort18,F,22,24
Short-life,GreenShort,2,GreenShort18,F,22,20
Short-life,GreenShort,2,GreenShort18,F,23,27
Short-life,GreenShort,2,GreenShort18,M,22,17
Short-life,GreenShort,2,GreenShort18,M,24,12
Short-life,GreenShort,2,GreenShort18,M,22,15
Short-life,GreenShort,2,GreenShort18,M,22,13
Short-life,GreenShort,2,GreenShort18,M,23,12
Short-life,GreenShort,2,GreenShort18,F,23,32
Short-life,GreenShort,2,GreenShort18,M,23,12
Short-life,GreenShort,2,GreenShort19,M,22,24
Short-life,GreenShort,2,GreenShort19,M,23,14
Short-life,GreenShort,2,GreenShort19,F,22,21
Short-life,GreenShort,2,GreenShort19,F,23,20
Short-life,GreenShort,2,GreenShort19,F,23,28
Short-life,GreenShort,2,GreenShort19,F,22,23
Short-life,GreenShort,2,GreenShort19,M,23,21
Short-life,GreenShort,2,GreenShort19,M,23,16
Short-life,GreenShort,2,GreenShort19,F,25,24
Short-life,GreenShort,2,GreenShort19,F,23,21
Short-life,GreenShort,2,GreenShort19,F,22,26
Short-life,GreenShort,2,GreenShort19,M,23,17
Short-life,GreenShort,2,GreenShort19,M,22,14
Short-life,GreenShort,2,GreenShort19,F,23,29
Short-life,GreenShort,2,GreenShort19,F,22,23
Short-life,GreenShort,2,GreenShort20,F,23,30
Short-life,GreenShort,2,GreenShort20,F,23,21
Short-life,GreenShort,2,GreenShort20,M,23,15
Short-life,GreenShort,2,GreenShort20,F,25,26
Short-life,GreenShort,2,GreenShort20,F,22,36
Short-life,GreenShort,2,GreenShort20,M,23,10
Short-life,GreenShort,2,GreenShort20,F,22,24
Short-life,GreenShort,2,GreenShort20,F,23,27
Short-life,GreenShort,2,GreenShort20,F,24,26
Short-life,GreenShort,2,GreenShort20,F,23,27
Short-life,GreenShort,2,GreenShort20,F,22,25
Short-life,GreenShort,2,GreenShort20,M,23,13
Short-life,GreenShort,2,GreenShort20,F,23,32
Short-life,GreenShort,2,GreenShort20,M,23,18
Short-life,GreenShort,2,GreenShort20,F,23,22
Short-life,GreenShort,2,GreenShort20,M,22,17
Short-life,RedShort,2,RedShort1,M,22,18
Short-life,RedShort,2,RedShort1,M,22,24
Short-life,RedShort,2,RedShort1,F,24,22
Short-life,RedShort,2,RedShort1,M,22,20
Short-life,RedShort,2,RedShort1,M,22,23
Short-life,RedShort,2,RedShort1,M,22,19
Short-life,RedShort,2,RedShort1,M,23,16
Short-life,RedShort,2,RedShort1,F,24,28
Short-life,RedShort,2,RedShort1,F,23,25
Short-life,RedShort,2,RedShort1,F,23,31
Short-life,RedShort,2,RedShort1,M,23,20
Short-life,RedShort,2,RedShort1,F,22,26
Short-life,RedShort,2,RedShort1,M,22,25
Short-life,RedShort,2,RedShort2,M,22,15
Short-life,RedShort,2,RedShort2,F,22,19
Short-life,RedShort,2,RedShort2,F,22,24
Short-life,RedShort,2,RedShort2,M,21,20
Short-life,RedShort,2,RedShort2,M,23,15
Short-life,RedShort,2,RedShort2,F,23,30
Short-life,RedShort,2,RedShort2,F,22,24
Short-life,RedShort,2,RedShort2,M,22,23
Short-life,RedShort,2,RedShort2,M,22,19
Short-life,RedShort,2,RedShort2,M,24,20
Short-life,RedShort,2,RedShort2,F,22,27
Short-life,RedShort,2,RedShort2,M,21,16
Short-life,RedShort,2,RedShort2,F,22,30
Short-life,RedShort,2,RedShort3,M,22,20
Short-life,RedShort,2,RedShort3,M,23,19
Short-life,RedShort,2,RedShort3,F,23,27
Short-life,RedShort,2,RedShort3,F,23,27
Short-life,RedShort,2,RedShort3,F,22,37
Short-life,RedShort,2,RedShort3,M,22,20
Short-life,RedShort,2,RedShort3,F,23,32
Short-life,RedShort,2,RedShort3,M,22,19
Short-life,RedShort,2,RedShort3,M,22,19
Short-life,RedShort,2,RedShort3,M,22,10
Short-life,RedShort,2,RedShort3,F,22,29
Short-life,RedShort,2,RedShort3,F,22,37
Short-life,RedShort,2,RedShort3,M,20,18
Short-life,RedShort,2,RedShort3,F,22,27
Short-life,RedShort,2,RedShort3,M,21,17
Short-life,RedShort,2,RedShort3,F,22,25
Short-life,RedShort,2,RedShort3,F,22,27
Short-life,RedShort,2,RedShort4,F,23,29
Short-life,RedShort,2,RedShort4,M,24,15
Short-life,RedShort,2,RedShort4,M,23,16
Short-life,RedShort,2,RedShort4,M,21,20
Short-life,RedShort,2,RedShort4,F,23,30
Short-life,RedShort,2,RedShort4,M,23,19
Short-life,RedShort,2,RedShort4,F,21,28
Short-life,RedShort,2,RedShort4,M,23,20
Short-life,RedShort,2,RedShort4,M,26,11
Short-life,RedShort,2,RedShort4,M,22,20
Short-life,RedShort,2,RedShort4,F,24,25
Short-life,RedShort,2,RedShort4,F,23,33
Short-life,RedShort,2,RedShort4,F,25,26
Short-life,RedShort,2,RedShort4,F,21,26
Short-life,RedShort,2,RedShort4,F,22,23
Short-life,RedShort,2,RedShort4,F,23,27
Short-life,RedShort,2,RedShort4,F,21,30
Short-life,RedShort,2,RedShort4,F,22,21
Short-life,RedShort,2,RedShort4,F,21,25
Short-life,RedShort,2,RedShort4,M,21,15
Short-life,RedShort,2,RedShort4,M,23,19
Short-life,RedShort,2,RedShort4,M,20,21
Short-life,RedShort,2,RedShort4,M,22,19
Short-life,RedShort,2,RedShort4,M,22,21
Short-life,RedShort,2,RedShort4,F,21,33
Short-life,RedShort,2,RedShort4,F,23,32
Short-life,RedShort,2,RedShort4,M,21,24
Short-life,RedShort,2,RedShort4,F,22,32
Short-life,RedShort,2,RedShort4,M,24,14
Short-life,RedShort,2,RedShort4,M,22,20
Short-life,RedShort,2,RedShort4,M,21,17
Short-life,RedShort,2,RedShort4,M,23,21
Short-life,RedShort,2,RedShort4,F,21,28
Short-life,RedShort,2,RedShort4,M,21,19
Short-life,RedShort,2,RedShort4,F,25,29
Short-life,RedShort,2,RedShort4,F,22,25
Short-life,RedShort,2,RedShort4,F,22,26
Short-life,RedShort,2,RedShort4,F,23,29
Short-life,RedShort,2,RedShort4,F,22,26
Short-life,RedShort,2,RedShort4,M,21,16
Short-life,RedShort,2,RedShort4,M,25,16
Short-life,RedShort,2,RedShort4,M,21,19
Short-life,RedShort,2,RedShort5,M,22,20
Short-life,RedShort,2,RedShort5,M,22,15
Short-life,RedShort,2,RedShort5,F,23,21
Short-life,RedShort,2,RedShort5,F,22,24
Short-life,RedShort,2,RedShort5,F,22,28
Short-life,RedShort,2,RedShort5,F,23,20
Short-life,RedShort,2,RedShort5,F,22,33
Short-life,RedShort,2,RedShort5,M,22,19
Short-life,RedShort,2,RedShort5,M,21,14
Short-life,RedShort,2,RedShort5,F,22,20
Short-life,RedShort,2,RedShort5,M,22,20
Short-life,RedShort,2,RedShort5,M,24,16
Short-life,RedShort,2,RedShort5,M,22,17
Short-life,RedShort,2,RedShort5,F,23,21
Short-life,RedShort,2,RedShort5,F,22,26
Short-life,RedShort,2,RedShort5,M,22,14
Short-life,RedShort,2,RedShort6,M,21,19
Short-life,RedShort,2,RedShort6,M,21,18
Short-life,RedShort,2,RedShort6,M,21,24
Short-life,RedShort,2,RedShort6,F,22,31
Short-life,RedShort,2,RedShort6,M,23,23
Short-life,RedShort,2,RedShort6,M,22,19
Short-life,RedShort,2,RedShort6,M,21,23
Short-life,RedShort,2,RedShort6,F,22,24
Short-life,RedShort,2,RedShort6,F,23,30
Short-life,RedShort,2,RedShort6,F,24,29
Short-life,RedShort,2,RedShort6,M,23,18
Short-life,RedShort,2,RedShort6,M,22,19
Short-life,RedShort,2,RedShort6,M,24,19
Short-life,RedShort,2,RedShort6,F,23,31
Short-life,RedShort,2,RedShort6,M,22,19
Short-life,RedShort,2,RedShort6,M,22,26
Short-life,RedShort,2,RedShort6,F,23,24
Short-life,RedShort,2,RedShort6,F,22,30
Short-life,RedShort,2,RedShort7,M,24,19
Short-life,RedShort,2,RedShort7,F,22,24
Short-life,RedShort,2,RedShort7,F,24,26
Short-life,RedShort,2,RedShort7,M,24,19
Short-life,RedShort,2,RedShort7,M,21,15
Short-life,RedShort,2,RedShort7,F,22,27
Short-life,RedShort,2,RedShort7,F,24,31
Short-life,RedShort,2,RedShort7,F,23,22
Short-life,RedShort,2,RedShort7,F,23,24
Short-life,RedShort,2,RedShort7,M,22,14
Short-life,RedShort,2,RedShort7,F,23,18
Short-life,RedShort,2,RedShort7,M,24,14
Short-life,RedShort,2,RedShort7,M,24,9
Short-life,RedShort,2,RedShort7,M,24,11
Short-life,RedShort,2,RedShort7,M,23,17
Short-life,RedShort,2,RedShort7,F,24,28
Short-life,RedShort,2,RedShort7,M,22,17
Short-life,RedShort,2,RedShort7,M,26,18
Short-life,RedShort,2,RedShort7,M,30,14
Short-life,RedShort,2,RedShort7,M,24,14
Short-life,RedShort,2,RedShort7,F,24,23
Short-life,RedShort,2,RedShort8,M,22,15
Short-life,RedShort,2,RedShort8,M,22,14
Short-life,RedShort,2,RedShort8,F,22,21
Short-life,RedShort,2,RedShort8,M,22,14
Short-life,RedShort,2,RedShort8,M,22,16
Short-life,RedShort,2,RedShort8,F,22,23
Short-life,RedShort,2,RedShort8,F,22,22
Short-life,RedShort,2,RedShort8,M,23,12
Short-life,RedShort,2,RedShort8,M,22,10
Short-life,RedShort,2,RedShort8,F,26,21
Short-life,RedShort,2,RedShort8,F,24,21
Short-life,RedShort,2,RedShort8,M,22,14
Short-life,RedShort,2,RedShort9,F,22,29
Short-life,RedShort,2,RedShort9,M,22,21
Short-life,RedShort,2,RedShort9,M,22,20
Short-life,RedShort,2,RedShort9,M,22,20
Short-life,RedShort,2,RedShort9,M,22,19
Short-life,RedShort,2,RedShort9,F,22,25
Short-life,RedShort,2,RedShort9,F,22,44
Short-life,RedShort,2,RedShort9,M,22,20
Short-life,RedShort,2,RedShort9,M,22,23
Short-life,RedShort,2,RedShort9,F,26,31
Short-life,RedShort,2,RedShort9,F,21,24
Short-life,RedShort,2,RedShort9,M,22,19
Short-life,RedShort,2,RedShort9,F,22,33
Short-life,RedShort,2,RedShort9,F,22,30
Short-life,RedShort,2,RedShort9,F,22,23
Short-life,RedShort,2,RedShort10,M,22,12
Short-life,RedShort,2,RedShort10,F,23,30
Short-life,RedShort,2,RedShort10,M,23,12
Short-life,RedShort,2,RedShort10,M,22,18
Short-life,RedShort,2,RedShort10,F,24,35
Short-life,RedShort,2,RedShort10,M,22,17
Short-life,RedShort,2,RedShort10,F,23,29
Short-life,RedShort,2,RedShort10,M,23,18
Short-life,RedShort,2,RedShort10,F,23,19
Short-life,RedShort,2,RedShort10,F,23,34
Short-life,RedShort,2,RedShort10,M,28,18
Short-life,RedShort,2,RedShort10,F,22,24
Short-life,RedShort,2,RedShort10,F,23,24
Short-life,RedShort,2,RedShort10,F,22,23
Short-life,RedShort,2,RedShort10,F,24,31
Short-life,RedShort,2,RedShort10,F,23,24
Short-life,RedShort,2,RedShort10,M,23,16
Short-life,RedShort,2,RedShort10,F,24,21
Short-life,RedShort,2,RedShort10,M,23,23
Short-life,RedShort,2,RedShort10,M,22,23
Short-life,RedShort,2,RedShort10,M,25,17
Short-life,RedShort,2,RedShort10,F,22,36
Short-life,RedShort,2,RedShort10,M,22,19
Short-life,RedShort,2,RedShort11,F,23,22
Short-life,RedShort,2,RedShort11,F,23,19
Short-life,RedShort,2,RedShort11,F,23,19
Short-life,RedShort,2,RedShort11,M,21,14
Short-life,RedShort,2,RedShort11,F,22,20
Short-life,RedShort,2,RedShort11,F,22,21
Short-life,RedShort,2,RedShort11,M,22,13
Short-life,RedShort,2,RedShort11,M,22,15
Short-life,RedShort,2,RedShort11,M,22,14
Short-life,RedShort,2,RedShort11,M,22,14
Short-life,RedShort,2,RedShort11,F,22,21
Short-life,RedShort,2,RedShort11,M,22,11
Short-life,RedShort,2,RedShort11,M,22,14
Short-life,RedShort,2,RedShort11,F,22,19
Short-life,RedShort,2,RedShort11,F,23,20
Short-life,RedShort,2,RedShort11,M,23,15
Short-life,RedShort,2,RedShort11,F,23,22
Short-life,RedShort,2,RedShort11,M,22,11
Short-life,RedShort,2,RedShort12,M,23,20
Short-life,RedShort,2,RedShort12,M,22,15
Short-life,RedShort,2,RedShort12,F,22,29
Short-life,RedShort,2,RedShort12,M,21,18
Short-life,RedShort,2,RedShort12,F,22,32
Short-life,RedShort,2,RedShort12,F,22,20
Short-life,RedShort,2,RedShort12,M,23,18
Short-life,RedShort,2,RedShort12,M,21,15
Short-life,RedShort,2,RedShort12,F,22,21
Short-life,RedShort,2,RedShort12,M,22,19
Short-life,RedShort,2,RedShort12,F,22,28
Short-life,RedShort,2,RedShort12,M,22,14
Short-life,RedShort,2,RedShort12,F,22,28
Short-life,RedShort,2,RedShort12,M,23,16
Short-life,RedShort,2,RedShort12,F,22,21
Short-life,RedShort,2,RedShort12,F,23,23
Short-life,RedShort,2,RedShort12,F,23,22
Short-life,RedShort,2,RedShort12,F,22,27
Short-life,RedShort,2,RedShort12,F,23,25
Short-life,RedShort,2,RedShort13,F,23,33
Short-life,RedShort,2,RedShort13,M,21,19
Short-life,RedShort,2,RedShort13,M,20,19
Short-life,RedShort,2,RedShort13,M,21,21
Short-life,RedShort,2,RedShort13,F,21,28
Short-life,RedShort,2,RedShort13,M,21,20
Short-life,RedShort,2,RedShort13,F,21,30
Short-life,RedShort,2,RedShort13,M,21,21
Short-life,RedShort,2,RedShort13,M,21,13
Short-life,RedShort,2,RedShort13,F,22,21
Short-life,RedShort,2,RedShort13,F,22,27
Short-life,RedShort,2,RedShort13,F,21,24
Short-life,RedShort,2,RedShort13,M,20,22
Short-life,RedShort,2,RedShort13,M,21,20
Short-life,RedShort,2,RedShort13,M,21,15
Short-life,RedShort,2,RedShort13,M,21,17
Short-life,RedShort,2,RedShort13,F,23,25
Short-life,RedShort,2,RedShort13,M,22,19
Short-life,RedShort,2,RedShort13,M,21,13
Short-life,RedShort,2,RedShort13,F,21,25
Short-life,RedShort,2,RedShort13,M,23,22
Short-life,RedShort,2,RedShort13,M,20,22
Short-life,RedShort,2,RedShort13,M,22,19
Short-life,RedShort,2,RedShort13,M,22,16
Short-life,RedShort,2,RedShort13,M,22,15
Short-life,RedShort,2,RedShort13,M,20,16
Short-life,RedShort,2,RedShort13,F,23,25
Short-life,RedShort,2,RedShort13,F,21,28
Short-life,RedShort,2,RedShort13,F,21,29
Short-life,RedShort,2,RedShort13,F,21,31
Short-life,RedShort,2,RedShort13,M,21,17
Short-life,RedShort,2,RedShort13,F,22,35
Short-life,RedShort,2,RedShort13,F,21,26
Short-life,RedShort,2,RedShort14,M,22,19
Short-life,RedShort,2,RedShort14,M,22,18
Short-life,RedShort,2,RedShort14,F,24,8
Short-life,RedShort,2,RedShort14,F,22,30
Short-life,RedShort,2,RedShort14,M,22,20
Short-life,RedShort,2,RedShort14,M,23,18
Short-life,RedShort,2,RedShort14,M,23,18
Short-life,RedShort,2,RedShort14,F,23,21
Short-life,RedShort,2,RedShort14,F,23,23
Short-life,RedShort,2,RedShort14,F,23,23
Short-life,RedShort,2,RedShort14,F,23,26
Short-life,RedShort,2,RedShort14,F,23,21
Short-life,RedShort,2,RedShort14,M,22,20
Short-life,RedShort,2,RedShort14,F,23,29
Short-life,RedShort,2,RedShort15,M,22,17
